REF_DATE,GEO,DGUID,Measure,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Sep-22,"Vancouver, British Columbia",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928094,8.1.1,95.22,E,,,2
Oct-22,"Vancouver, British Columbia",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928094,8.1.1,97.26,,,,2
Nov-22,"Vancouver, British Columbia",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928094,8.1.1,103.24,E,,,2
Dec-22,"Vancouver, British Columbia",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928094,8.1.1,108.62,,,,2
Jan-23,"Vancouver, British Columbia",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928094,8.1.1,125.94,,,,2
Mar-23,"Vancouver, British Columbia",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928094,8.1.1,90.92,,,,2
May-23,"Vancouver, British Columbia",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928094,8.1.1,84.20,,,,2
Jan-22,"Vancouver, British Columbia",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928099,8.2.1,289.98,,,,2
Feb-22,"Vancouver, British Columbia",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928099,8.2.1,388.48,,,,2
Mar-22,"Vancouver, British Columbia",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928099,8.2.1,383.20,,,,2
Apr-22,"Vancouver, British Columbia",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928099,8.2.1,416.64,,,,2
May-22,"Vancouver, British Columbia",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928099,8.2.1,470.88,,,,2
Jun-22,"Vancouver, British Columbia",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928099,8.2.1,519.32,,,,2
Jul-22,"Vancouver, British Columbia",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928099,8.2.1,545.60,,,,2
Aug-22,"Vancouver, British Columbia",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928099,8.2.1,457.60,,,,2
Sep-22,"Vancouver, British Columbia",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928099,8.2.1,448.64,,,,2
Oct-22,"Vancouver, British Columbia",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928099,8.2.1,481.74,,,,2
Nov-22,"Vancouver, British Columbia",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928099,8.2.1,477.12,,,,2
Dec-22,"Vancouver, British Columbia",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928099,8.2.1,467.12,,,,2
Jan-23,"Vancouver, British Columbia",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928099,8.2.1,403.06,,,,2
Mar-23,"Vancouver, British Columbia",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928099,8.2.1,475.26,,,,2
May-23,"Vancouver, British Columbia",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928099,8.2.1,482.36,E,,,2
Jan-22,"Vancouver, British Columbia",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928104,8.3.1,972.80,,,,2
Feb-22,"Vancouver, British Columbia",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928104,8.3.1,1127.02,,,,2
Mar-22,"Vancouver, British Columbia",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928104,8.3.1,926.52,,,,2
Apr-22,"Vancouver, British Columbia",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928104,8.3.1,999.28,,,,2
May-22,"Vancouver, British Columbia",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928104,8.3.1,961.32,,,,2
Jun-22,"Vancouver, British Columbia",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928104,8.3.1,1010.98,,,,2
Jul-22,"Vancouver, British Columbia",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928104,8.3.1,993.06,,,,2
Aug-22,"Vancouver, British Columbia",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928104,8.3.1,967.98,,,,2
Sep-22,"Vancouver, British Columbia",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928104,8.3.1,1023.16,,,,2
Oct-22,"Vancouver, British Columbia",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928104,8.3.1,979.02,,,,2
Nov-22,"Vancouver, British Columbia",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928104,8.3.1,990.22,,,,2
Dec-22,"Vancouver, British Columbia",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928104,8.3.1,1057.44,,,,2
Jan-23,"Vancouver, British Columbia",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928104,8.3.1,960.04,,,,2
Mar-23,"Vancouver, British Columbia",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928104,8.3.1,1080.80,,,,2
May-23,"Vancouver, British Columbia",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928104,8.3.1,1032.80,,,,2
Jan-22,"Vancouver, British Columbia",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928109,8.4.1,201.24,,,,2
Feb-22,"Vancouver, British Columbia",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928109,8.4.1,246.44,,,,2
Mar-22,"Vancouver, British Columbia",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928109,8.4.1,259.98,,,,2
Apr-22,"Vancouver, British Columbia",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928109,8.4.1,265.14,,,,2
May-22,"Vancouver, British Columbia",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928109,8.4.1,279.72,,,,2
Jun-22,"Vancouver, British Columbia",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928109,8.4.1,282.66,,,,2
Jul-22,"Vancouver, British Columbia",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928109,8.4.1,288.96,,,,2
Aug-22,"Vancouver, British Columbia",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928109,8.4.1,278.40,,,,2
Sep-22,"Vancouver, British Columbia",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928109,8.4.1,285.20,,,,2
Oct-22,"Vancouver, British Columbia",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928109,8.4.1,313.58,,,,2
Nov-22,"Vancouver, British Columbia",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928109,8.4.1,245.16,E,,,2
Dec-22,"Vancouver, British Columbia",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928109,8.4.1,237.52,,,,2
Jan-23,"Vancouver, British Columbia",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928109,8.4.1,198.26,,,,2
Mar-23,"Vancouver, British Columbia",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928109,8.4.1,217.08,,,,2
May-23,"Vancouver, British Columbia",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928109,8.4.1,261.76,E,,,2
Jan-22,"Vancouver, British Columbia",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928114,8.5.1,25.66,,,,2
Feb-22,"Vancouver, British Columbia",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928114,8.5.1,51.08,,,,2
Mar-22,"Vancouver, British Columbia",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928114,8.5.1,40.56,,,,2
Apr-22,"Vancouver, British Columbia",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928114,8.5.1,57.10,,,,2
May-22,"Vancouver, British Columbia",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928114,8.5.1,34.40,,,,2
Jun-22,"Vancouver, British Columbia",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928114,8.5.1,37.90,,,,2
Jul-22,"Vancouver, British Columbia",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928114,8.5.1,57.24,,,,2
Aug-22,"Vancouver, British Columbia",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928114,8.5.1,52.18,,,,2
Sep-22,"Vancouver, British Columbia",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928114,8.5.1,62.46,,,,2
Oct-22,"Vancouver, British Columbia",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928114,8.5.1,90.88,,,,2
Nov-22,"Vancouver, British Columbia",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928114,8.5.1,46.98,,,,2
Dec-22,"Vancouver, British Columbia",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928114,8.5.1,72.68,,,,2
Jan-23,"Vancouver, British Columbia",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928114,8.5.1,63.96,,,,2
Mar-23,"Vancouver, British Columbia",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928114,8.5.1,33.10,,,,2
May-23,"Vancouver, British Columbia",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928114,8.5.1,34.68,E,,,2
Jan-22,"Vancouver, British Columbia",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928119,8.6.1,28.46,,,,2
Feb-22,"Vancouver, British Columbia",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928119,8.6.1,31.94,,,,2
